09:24:20.043 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/theme/findOne],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public metrics.model.Theme metrics.rest.ThemeController.findOne(java.lang.Long)
09:24:20.508 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'appServlet-servlet': startup date [Wed Aug 05 09:24:19 CST 2015]; parent: Root WebApplicationContext
09:24:20.648 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: WebApplicationContext for namespace 'appServlet-servlet': startup date [Wed Aug 05 09:24:19 CST 2015]; parent: Root WebApplicationContext
09:24:20.805 [main] INFO  metrics.controller.TestController - =============================
09:24:20.958 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/resources/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
09:24:21.080 [main] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'appServlet': initialization completed in 1856 ms
09:24:35.893 [qtp764262251-14] INFO  annotation.log.SystemLogAspect - Controller===metrics.controller.MainController=====index=====创建元词:=====
09:24:36.568 [qtp764262251-20] INFO  annotation.log.SystemLogAspect - Controller===metrics.controller.MainController=====index=====创建元词:=====
09:24:37.120 [qtp764262251-17] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
09:24:49.825 [qtp764262251-16] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
09:24:58.947 [qtp764262251-18] INFO  annotation.log.SystemLogAspect - Controller===metrics.controller.MainController=====index=====创建元词:=====
09:24:59.095 [qtp764262251-17] WARN  org.springframework.web.servlet.PageNotFound - No mapping found for HTTP request with URI [/assets/flash/ZeroClipboard.swf] in DispatcherServlet with name 'appServlet'
10:23:52.729 [main] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'appServlet': initialization started
10:23:52.734 [main] INFO  o.s.web.context.support.XmlWebApplicationContext - Refreshing WebApplicationContext for namespace 'appServlet-servlet': startup date [Wed Aug 05 10:23:52 CST 2015]; parent: Root WebApplicationContext
10:23:52.736 [main] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [config/servlet-context.xml]
10:23:53.455 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/index],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String metrics.controller.MainController.index()
